"tripduration","starttime","stoptime","startstationid","startstationname","startstationlatitude","startstationlongitude","endstationid","endstationname","endstationlatitude","end stationlongitude","bikeid","usertype","birthyear","gender"
"165","2013-07-01 06:33:16","2013-07-01 06:36:01","450","W 49 St & 8 Ave","40.76227205","-73.98788205","173","Broadway & W 49 St","40.76064679","-73.98442659","17091","Subscriber","1987","1"
"344","2013-07-01 06:33:17","2013-07-01 06:39:01","152","Warren St & Church St","40.71473993","-74.00910627","499","Broadway & W 60 St","40.76915505","-73.98191841","15020","Subscriber","1983","1"
"250","2013-07-01 06:33:21","2013-07-01 06:37:31","449","W 52 St & 9 Ave","40.76461837","-73.98789473","510","W 51 St & 6 Ave","40.7606597","-73.98042047","20240","Subscriber","1987","1"
"256","2013-07-01 06:33:27","2013-07-01 06:37:43","492","W 33 St & 7 Ave","40.75019995","-73.99093085","526","E 33 St & 5 Ave","40.74765947","-73.98490707","15230","Subscriber","1964","1"
"550","2013-07-01 06:33:27","2013-07-01 06:42:37","404","9 Ave & W 14 St","40.7405826","-74.00550867","328","Watts St & Greenwich St","40.72405549","-74.00965965","16799","Subscriber","1989","2"
"1363","2013-07-01 06:33:32","2013-07-01 06:56:15","385","E 55 St & 2 Ave","40.75797322","-73.96603308","291","Madison St & Montgomery St","40.713126","-73.984844","16549","Subscriber","1996","1"
"537","2013-07-01 06:33:42","2013-07-01 06:42:39","450","W 49 St & 8 Ave","40.76227205","-73.98788205","280","E 10 St & 5 Ave","40.73331967","-73.99510132","17172","Subscriber","1978","1"
"833","2013-07-01 06:33:50","2013-07-01 06:47:43","349","Rivington St & Ridge St","40.71850211","-73.98329859","224","Spruce St & Nassau St","40.71146364","-74.00552427","15295","Subscriber","1985","2"
"740","2013-07-01 06:34:01","2013-07-01 06:46:21","471","Grand St & Havemeyer St","40.71286844","-73.95698119","311","Norfolk St & Broome St","40.7172274","-73.98802084","19012","Subscriber","1970","1"
"766","2013-07-01 06:34:05","2013-07-01 06:46:51","505","6 Ave & W 33 St","40.74901271","-73.98848395","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","20279","Subscriber","1951","1"
"1427","2013-07-01 06:34:08","2013-07-01 06:57:55","545","E 23 St & 1 Ave","40.736502","-73.97809472","329","Greenwich St & N Moore St","40.72043411","-74.01020609","16495","Subscriber","1976","2"
"748","2013-07-01 06:34:22","2013-07-01 06:46:50","518","E 39 St & 2 Ave","40.74780373","-73.9734419","510","W 51 St & 6 Ave","40.7606597","-73.98042047","16773","Subscriber","1990","1"
"764","2013-07-01 06:34:31","2013-07-01 06:47:15","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","457","Broadway & W 58 St","40.76695317","-73.98169333","18572","Subscriber","1962","1"
"673","2013-07-01 06:34:38","2013-07-01 06:45:51","492","W 33 St & 7 Ave","40.75019995","-73.99093085","517","Pershing Square S","40.75149263","-73.97798848","18174","Subscriber","1973","1"
"978","2013-07-01 06:34:38","2013-07-01 06:50:56","437","Macon St & Nostrand Ave","40.6809833854","-73.9500479759","391","Clark St & Henry St","40.69760127","-73.99344559","19575","Subscriber","1986","1"
"711","2013-07-01 06:34:44","2013-07-01 06:46:35","379","W 31 St & 7 Ave","40.749156","-73.9916","293","Lafayette St & E 8 St","40.73028666","-73.9907647","15952","Subscriber","1963","1"
"1086","2013-07-01 06:35:01","2013-07-01 06:53:07","504","1 Ave & E 15 St","40.73221853","-73.98165557","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","14956","Subscriber","1981","1"
"502","2013-07-01 06:35:10","2013-07-01 06:43:32","326","E 11 St & 1 Ave","40.72953837","-73.98426726","403","E 2 St & 2 Ave","40.72502876","-73.99069656","18269","Subscriber","1980","1"
"545","2013-07-01 06:35:11","2013-07-01 06:44:16","326","E 11 St & 1 Ave","40.72953837","-73.98426726","403","E 2 St & 2 Ave","40.72502876","-73.99069656","20151","Subscriber","1980","2"
"368","2013-07-01 06:35:22","2013-07-01 06:41:30","476","E 31 St & 3 Ave","40.74394314","-73.97966069","485","W 37 St & 5 Ave","40.75038009","-73.98338988","14858","Subscriber","1987","1"
"536","2013-07-01 06:35:28","2013-07-01 06:44:24","498","Broadway & W 32 St","40.74854862","-73.98808416","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","19460","Subscriber","1989","1"
"669","2013-07-01 06:35:38","2013-07-01 06:46:47","488","W 39 St & 9 Ave","40.75645824","-73.99372222","459","W 20 St & 11 Ave","40.746745","-74.007756","20137","Customer",\N,"0"
"743","2013-07-01 06:35:46","2013-07-01 06:48:09","521","8 Ave & W 31 St","40.75044999","-73.99481051","260","Broad St & Bridge St","40.70365182","-74.01167797","19635","Subscriber","1988","1"
"1029","2013-07-01 06:35:49","2013-07-01 06:52:58","405","Washington St & Gansevoort St","40.739323","-74.008119","500","Broadway & W 51 St","40.76228826","-73.98336183","15528","Subscriber","1977","1"
"1200","2013-07-01 06:35:58","2013-07-01 06:55:58","285","Broadway & E 14 St","40.73454567","-73.99074142","329","Greenwich St & N Moore St","40.72043411","-74.01020609","18634","Subscriber","1963","1"
"1292","2013-07-01 06:36:08","2013-07-01 06:57:40","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","360","William St & Pine St","40.70717936","-74.00887308","17007","Customer",\N,"0"
"356","2013-07-01 06:36:18","2013-07-01 06:42:14","415","Pearl St & Hanover Square","40.7047177","-74.00926027","417","Barclay St & Church St","40.71291224","-74.01020234","16684","Customer",\N,"0"
"625","2013-07-01 06:36:26","2013-07-01 06:46:51","462","W 22 St & 10 Ave","40.74691959","-74.00451887","174","E 25 St & 1 Ave","40.7381765","-73.97738662","15324","Subscriber","1981","1"
"946","2013-07-01 06:36:28","2013-07-01 06:52:14","363","West Thames St","40.70834698","-74.01713445","212","W 16 St & The High Line","40.74334935","-74.00681753","15181","Subscriber","1955","1"
"1414","2013-07-01 06:36:41","2013-07-01 07:00:15","406","Hicks St & Montague St","40.69512845","-73.99595065","363","West Thames St","40.70834698","-74.01713445","19849","Subscriber","1981","2"
"875","2013-07-01 06:36:44","2013-07-01 06:51:19","468","Broadway & W 55 St","40.7652654","-73.98192338","455","1 Ave & E 44 St","40.75001986","-73.96905301","19685","Subscriber","1963","1"
"526","2013-07-01 06:36:47","2013-07-01 06:45:33","505","6 Ave & W 33 St","40.74901271","-73.98848395","440","E 45 St & 3 Ave","40.75255434","-73.97282625","16637","Subscriber","1972","1"
"1459","2013-07-01 06:37:17","2013-07-01 07:01:36","2003","1 Ave & E 18 St","40.73416059","-73.98024289","174","E 25 St & 1 Ave","40.7381765","-73.97738662","18847","Subscriber","1986","1"
"137","2013-07-01 06:37:22","2013-07-01 06:39:39","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","19230","Subscriber","1979","1"
"180","2013-07-01 06:37:43","2013-07-01 06:40:43","263","Elizabeth St & Hester St","40.71729","-73.996375","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","15051","Subscriber","1972","1"
"384","2013-07-01 06:37:43","2013-07-01 06:44:07","363","West Thames St","40.70834698","-74.01713445","329","Greenwich St & N Moore St","40.72043411","-74.01020609","15435","Subscriber","1985","1"
"719","2013-07-01 06:37:48","2013-07-01 06:49:47","2003","1 Ave & E 18 St","40.73416059","-73.98024289","458","11 Ave & W 27 St","40.751396","-74.005226","16593","Subscriber","1987","1"
"247","2013-07-01 06:37:49","2013-07-01 06:41:56","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","329","Greenwich St & N Moore St","40.72043411","-74.01020609","19632","Subscriber","1982","1"
"1335","2013-07-01 06:38:06","2013-07-01 07:00:21","387","Centre St & Chambers St","40.71273266","-74.0046073","147","Greenwich St & Warren St","40.71542197","-74.01121978","19214","Customer",\N,"0"
"475","2013-07-01 06:38:06","2013-07-01 06:46:01","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","442","W 27 St & 7 Ave","40.746647","-73.993915","19753","Subscriber","1982","2"
"1203","2013-07-01 06:38:23","2013-07-01 06:58:26","395","Bond St & Schermerhorn St","40.68807003","-73.98410637","309","Murray St & West St","40.7149787","-74.013012","17973","Subscriber","1972","1"
"242","2013-07-01 06:38:24","2013-07-01 06:42:26","401","Allen St & Rivington St","40.72019576","-73.98997825","485","W 37 St & 5 Ave","40.75038009","-73.98338988","17451","Subscriber","1976","1"
"1674","2013-07-01 06:38:26","2013-07-01 07:06:20","483","E 12 St & 3 Ave","40.73223272","-73.98889957","434","9 Ave & W 18 St","40.74317449","-74.00366443","18480","Customer",\N,"0"
"625","2013-07-01 06:38:33","2013-07-01 06:48:58","488","W 39 St & 9 Ave","40.75645824","-73.99372222","167","E 39 St & 3 Ave","40.7489006","-73.97604882","19774","Subscriber","1960","1"
"1932","2013-07-01 06:38:34","2013-07-01 07:10:46","279","Sands St & Gold St","40.69986937","-73.98271933","521","8 Ave & W 31 St","40.75044999","-73.99481051","15539","Subscriber","1986","2"
"324","2013-07-01 06:38:34","2013-07-01 06:43:58","212","W 16 St & The High Line","40.74334935","-74.00681753","79","Franklin St & W Broadway","40.71911552","-74.00666661","19421","Subscriber","1972","1"
"614","2013-07-01 06:38:41","2013-07-01 06:48:55","465","Broadway & W 41 St","40.75513557","-73.98658032","167","E 39 St & 3 Ave","40.7489006","-73.97604882","16806","Subscriber","1959","1"
"2338","2013-07-01 06:38:52","2013-07-01 07:17:50","279","Sands St & Gold St","40.69986937","-73.98271933","173","Broadway & W 49 St","40.76064679","-73.98442659","17721","Subscriber","1983","1"
"451","2013-07-01 06:38:55","2013-07-01 06:46:26","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","257","Lispenard St & Broadway","40.71939226","-74.00247214","15534","Subscriber","1961","1"
"337","2013-07-01 06:39:16","2013-07-01 06:44:53","363","West Thames St","40.70834698","-74.01713445","319","Park Pl & Church St","40.71336124","-74.00937622","19727","Subscriber","1983","1"
"939","2013-07-01 06:39:26","2013-07-01 06:55:05","487","E 20 St & FDR Drive","40.73314259","-73.97573881","524","W 43 St & 6 Ave","40.75527307","-73.98316936","15352","Subscriber","1970","1"
"264","2013-07-01 06:39:33","2013-07-01 06:43:57","465","Broadway & W 41 St","40.75513557","-73.98658032","517","Pershing Square S","40.75149263","-73.97798848","17990","Subscriber","1980","1"
"617","2013-07-01 06:39:43","2013-07-01 06:50:00","487","E 20 St & FDR Drive","40.73314259","-73.97573881","410","Suffolk St & Stanton St","40.72066442","-73.98517977","16821","Subscriber","1989","1"
"342","2013-07-01 06:39:45","2013-07-01 06:45:27","423","W 54 St & 9 Ave","40.76584941","-73.98690506","520","W 52 St & 5 Ave","40.75992262","-73.97648516","16875","Subscriber","1981","1"
"678","2013-07-01 06:39:49","2013-07-01 06:51:07","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","525","W 34 St & 11 Ave","40.75594159","-74.0021163","16148","Subscriber","1973","1"
"347","2013-07-01 06:39:51","2013-07-01 06:45:38","458","11 Ave & W 27 St","40.751396","-74.005226","492","W 33 St & 7 Ave","40.75019995","-73.99093085","16935","Subscriber","1965","1"
"346","2013-07-01 06:39:51","2013-07-01 06:45:37","270","Adelphi St & Myrtle Ave","40.69308257","-73.97178913","459","W 20 St & 11 Ave","40.746745","-74.007756","15611","Subscriber","1980","1"
"857","2013-07-01 06:39:52","2013-07-01 06:54:09","528","2 Ave & E 31 St","40.74290902","-73.97706058","2004","6 Ave & Broome St","40.724399","-74.004704","17574","Subscriber","1959","1"
"1096","2013-07-01 06:39:56","2013-07-01 06:58:12","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","482","W 15 St & 7 Ave","40.73935542","-73.99931783","20582","Subscriber","1971","2"
"818","2013-07-01 06:40:07","2013-07-01 06:53:45","394","E 9 St & Avenue C","40.72521311","-73.97768752","442","W 27 St & 7 Ave","40.746647","-73.993915","15106","Subscriber","1979","1"
"929","2013-07-01 06:40:09","2013-07-01 06:55:38","433","E 13 St & Avenue A","40.72955361","-73.98057249","454","E 51 St & 1 Ave","40.75455731","-73.96592976","19302","Subscriber","1985","1"
"508","2013-07-01 06:40:21","2013-07-01 06:48:49","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","285","Broadway & E 14 St","40.73454567","-73.99074142","16336","Subscriber","1987","1"
"274","2013-07-01 06:40:43","2013-07-01 06:45:17","363","West Thames St","40.70834698","-74.01713445","260","Broad St & Bridge St","40.70365182","-74.01167797","15850","Customer",\N,"0"
"674","2013-07-01 06:40:44","2013-07-01 06:51:58","348","W Broadway & Spring St","40.72490985","-74.00154702","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","16697","Subscriber","1968","1"
"621","2013-07-01 06:40:56","2013-07-01 06:51:17","2003","1 Ave & E 18 St","40.73416059","-73.98024289","440","E 45 St & 3 Ave","40.75255434","-73.97282625","18011","Subscriber","1982","1"
"308","2013-07-01 06:41:06","2013-07-01 06:46:14","504","1 Ave & E 15 St","40.73221853","-73.98165557","507","E 25 St & 2 Ave","40.73912601","-73.97973776","17603","Subscriber","1980","1"
"467","2013-07-01 06:41:11","2013-07-01 06:48:58","326","E 11 St & 1 Ave","40.72953837","-73.98426726","326","E 11 St & 1 Ave","40.72953837","-73.98426726","16754","Customer",\N,"0"
"727","2013-07-01 06:41:14","2013-07-01 06:53:21","306","Cliff St & Fulton St","40.70823502","-74.00530063","329","Greenwich St & N Moore St","40.72043411","-74.01020609","15574","Subscriber","1988","1"
"648","2013-07-01 06:41:18","2013-07-01 06:52:06","490","8 Ave & W 33 St","40.751551","-73.993934","359","E 47 St & Park Ave","40.75510267","-73.97498696","17323","Subscriber","1977","1"
"211","2013-07-01 06:41:20","2013-07-01 06:44:51","512","W 29 St & 9 Ave","40.7500727","-73.99839279","521","8 Ave & W 31 St","40.75044999","-73.99481051","19239","Customer",\N,"0"
"517","2013-07-01 06:41:28","2013-07-01 06:50:05","423","W 54 St & 9 Ave","40.76584941","-73.98690506","484","W 44 St & 5 Ave","40.75500254","-73.98014437","15994","Subscriber","1951","1"
"266","2013-07-01 06:41:41","2013-07-01 06:46:07","488","W 39 St & 9 Ave","40.75645824","-73.99372222","525","W 34 St & 11 Ave","40.75594159","-74.0021163","16059","Customer",\N,"0"
"382","2013-07-01 06:41:58","2013-07-01 06:48:20","474","5 Ave & E 29 St","40.7451677","-73.98683077","524","W 43 St & 6 Ave","40.75527307","-73.98316936","19420","Subscriber","1980","1"
"741","2013-07-01 06:42:00","2013-07-01 06:54:21","291","Madison St & Montgomery St","40.713126","-73.984844","376","John St & William St","40.70862144","-74.00722156","20273","Subscriber","1993","1"
"329","2013-07-01 06:42:08","2013-07-01 06:47:37","476","E 31 St & 3 Ave","40.74394314","-73.97966069","519","Pershing Square N","40.75188406","-73.97770164","16135","Subscriber","1986","1"
"545","2013-07-01 06:42:13","2013-07-01 06:51:18","492","W 33 St & 7 Ave","40.75019995","-73.99093085","456","E 53 St & Madison Ave","40.7597108","-73.97402311","15762","Subscriber","1970","1"
"265","2013-07-01 06:42:16","2013-07-01 06:46:41","257","Lispenard St & Broadway","40.71939226","-74.00247214","329","Greenwich St & N Moore St","40.72043411","-74.01020609","19007","Subscriber","1978","1"
"367","2013-07-01 06:42:17","2013-07-01 06:48:24","507","E 25 St & 2 Ave","40.73912601","-73.97973776","444","Broadway & W 24 St","40.7423543","-73.98915076","15220","Subscriber","1989","1"
"438","2013-07-01 06:42:22","2013-07-01 06:49:40","498","Broadway & W 32 St","40.74854862","-73.98808416","517","Pershing Square S","40.75149263","-73.97798848","19962","Subscriber","1965","1"
"820","2013-07-01 06:42:23","2013-07-01 06:56:03","340","Madison St & Clinton St","40.71269042","-73.98776323","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","18266","Subscriber","1978","2"
"11723","2013-07-01 06:42:27","2013-07-01 09:57:50","503","E 20 St & Park Ave","40.73827428","-73.98751968","376","John St & William St","40.70862144","-74.00722156","19374","Subscriber","1969","1"
"991","2013-07-01 06:42:29","2013-07-01 06:59:00","325","E 19 St & 3 Ave","40.73624527","-73.98473765","305","E 58 St & 3 Ave","40.76095756","-73.96724467","18946","Subscriber","1961","1"
"745","2013-07-01 06:42:30","2013-07-01 06:54:55","251","Mott St & Prince St","40.72317958","-73.99480012","426","West St & Chambers St","40.71754834","-74.01322069","20305","Subscriber","1964","1"
"757","2013-07-01 06:42:34","2013-07-01 06:55:11","385","E 55 St & 2 Ave","40.75797322","-73.96603308","484","W 44 St & 5 Ave","40.75500254","-73.98014437","17310","Subscriber","1956","2"
"677","2013-07-01 06:42:54","2013-07-01 06:54:11","173","Broadway & W 49 St","40.76064679","-73.98442659","334","W 20 St & 7 Ave","40.74238787","-73.99726235","19313","Customer",\N,"0"
"1815","2013-07-01 06:42:58","2013-07-01 07:13:13","342","Columbia St & Rivington St","40.71739973","-73.98016555","173","Broadway & W 49 St","40.76064679","-73.98442659","17720","Subscriber","1978","1"
"916","2013-07-01 06:43:02","2013-07-01 06:58:18","368","Carmine St & 6 Ave","40.73038599","-74.00214988","524","W 43 St & 6 Ave","40.75527307","-73.98316936","18661","Subscriber","1983","1"
"488","2013-07-01 06:43:04","2013-07-01 06:51:12","533","Broadway & W 39 St","40.75299641","-73.98721619","168","W 18 St & 6 Ave","40.73971301","-73.99456405","19509","Subscriber","1956","1"
"1285","2013-07-01 06:43:09","2013-07-01 07:04:34","363","West Thames St","40.70834698","-74.01713445","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","16140","Subscriber","1982","2"
"1076","2013-07-01 06:43:19","2013-07-01 07:01:15","420","Clermont Ave & Lafayette Ave","40.68764484","-73.96968902","361","Allen St & Hester St","40.71605866","-73.99190759","16064","Customer",\N,"0"
"611","2013-07-01 06:43:20","2013-07-01 06:53:31","519","Pershing Square N","40.75188406","-73.97770164","450","W 49 St & 8 Ave","40.76227205","-73.98788205","17225","Customer",\N,"0"
"311","2013-07-01 06:43:28","2013-07-01 06:48:39","476","E 31 St & 3 Ave","40.74394314","-73.97966069","459","W 20 St & 11 Ave","40.746745","-74.007756","20016","Subscriber","1978","1"
